AsAhKsKh	AsAhKsKd	AsAhKsKc	AsAdKsKh
QsQdTd6s	QsQcTc6s	QhQdTh6d	QhQcTh6c
QhQdTd6h	QhQcTc6h	QdQcTd6c	QdQcTc6d
QsQh9s9h	QsQd9s9d	QsQc9s9c	QhQd9h9d
QhQc9h9c	QdQc9d9c	QsQh9s8h	QsQd9s8d
QsQc9s8c	QsQh9h8s	QsQd9d8s	QsQc9c8s
QhQd9h8d	QhQc9h8c	QhQd9d8h	QhQc9c8h
QdQc9d8c	QdQc9c8d	QsQh8s8h	QsQd8s8d
QsQc8s8c	QhQd8h8d	QhQc8h8c	QdQc8d8c
QsQh8s7h	QsQd8s7d	QsQc8s7c	QsQh8h7s
QsQd8d7s	QsQc8c7s	QhQd8h7d	QhQc8h7c
QhQd8d7h	QhQc8c7h	QdQc8d7c	QdQc8c7d
QsQh7s7h	QsQd7s7d	QsQc7s7c	QhQd7h7d
QhQc7h7c	QdQc7d7c	QsQh6s6h	QsQd6s6d
QsQc6s6c	QhQd6h6d	QhQc6h6c	QdQc6d6c
QsQh5s5h	QsQd5s5d	QsQc5s5c	QhQd5h5d
QhQc5h5c	QdQc5d5c	QsQh4s4h	QsQd4s4d
QsQc4s4c	QhQd4h4d	QhQc4h4c	QdQc4d4c
QsJsJhTh	QsJsJdTd	QsJsJcTc	QhJsJhTs
QdJsJdTs	QcJsJcTs	QhJhJdTd	QhJhJcTc
QdJhJdTh	QcJhJcTh	QdJdJcTc	QcJdJcTd
QsJsJh9h	QsJsJd9d	QsJsJc9c	QhJsJh9s
QdJsJd9s	QcJsJc9s	QhJhJd9d	QhJhJc9c
QdJhJd9h	QcJhJc9h	QdJdJc9c	QcJdJc9d
QsJsJh8h	QsJsJd8d	QsJsJc8c	QhJsJh8s
QdJsJd8s	QcJsJc8s	QhJhJd8d	QhJhJc8c
QdJhJd8h	QcJhJc8h	QdJdJc8c	QcJdJc8d
QsJhTsTh	QsJdTsTd	QsJcTsTc	QhJsTsTh
QdJsTsTd	QcJsTsTc	QhJdThTd	QhJcThTc
QdJhThTd	QcJhThTc	QdJcTdTc	QcJdTdTc
QsJsTh9h	QsJsTd9d	QsJsTc9c	QsJhTs9h
QsJdTs9d	QsJcTs9c	QsJhTh9s	QsJdTd9s
QsJcTc9s	QhJsTs9h	QdJsTs9d	QcJsTs9c
QhJsTh9s	QdJsTd9s	QcJsTc9s	QhJhTs9s
QdJdTs9s	QcJcTs9s	QhJhTd9d	QhJhTc9c
QhJdTh9d	QhJcTh9c	QhJdTd9h	QhJcTc9h
QdJhTh9d	QcJhTh9c	QdJhTd9h	QcJhTc9h
QdJdTh9h	QcJcTh9h	QdJdTc9c	QdJcTd9c
QdJcTc9d	QcJdTd9c	QcJdTc9d	QcJcTd9d
QsJsTh8h	QsJsTd8d	QsJsTc8c	QsJhTs8h
QsJdTs8d	QsJcTs8c	QsJhTh8s	QsJdTd8s
QsJcTc8s	QhJsTs8h	QdJsTs8d	QcJsTs8c
QhJsTh8s	QdJsTd8s	QcJsTc8s	QhJhTs8s
QdJdTs8s	QcJcTs8s	QhJhTd8d	QhJhTc8c
QhJdTh8d	QhJcTh8c	QhJdTd8h	QhJcTc8h
QdJhTh8d	QcJhTh8c	QdJhTd8h	QcJhTc8h
QdJdTh8h	QcJcTh8h	QdJdTc8c	QdJcTd8c
QdJcTc8d	QcJdTd8c	QcJdTc8d	QcJcTd8d
QsJsTh7h	QsJsTd7d	QsJsTc7c	QsJhTs7h
QsJdTs7d	QsJcTs7c	QsJhTh7s	QsJdTd7s
QsJcTc7s	QhJsTs7h	QdJsTs7d	QcJsTs7c
QhJsTh7s	QdJsTd7s	QcJsTc7s	QhJhTs7s
QdJdTs7s	QcJcTs7s	QhJhTd7d	QhJhTc7c
QhJdTh7d	QhJcTh7c	QhJdTd7h	QhJcTc7h
QdJhTh7d	QcJhTh7c	QdJhTd7h	QcJhTc7h
QdJdTh7h	QcJcTh7h	QdJdTc7c	QdJcTd7c
QdJcTc7d	QcJdTd7c	QcJdTc7d	QcJcTd7d
QsJh9s9h	QsJd9s9d	QsJc9s9c	QhJs9s9h
QdJs9s9d	QcJs9s9c	QhJd9h9d	QhJc9h9c
QdJh9h9d	QcJh9h9c	QdJc9d9c	QcJd9d9c
QsJs9h8h	QsJs9d8d	QsJs9c8c	QsJh9s8h
QsJd9s8d	QsJc9s8c	QsJh9h8s	QsJd9d8s
QsJc9c8s	QhJs9s8h	QdJs9s8d	QcJs9s8c
QhJs9h8s	QdJs9d8s	QcJs9c8s	QhJh9s8s
QdJd9s8s	QcJc9s8s	QhJh9d8d	QhJh9c8c
QhJd9h8d	QhJc9h8c	QhJd9d8h	QhJc9c8h
QdJh9h8d	QcJh9h8c	QdJh9d8h	QcJh9c8h
QdJd9h8h	QcJc9h8h	QdJd9c8c	QdJc9d8c
QdJc9c8d	QcJd9d8c	QcJd9c8d	QcJc9d8d
QsJs9h7h	QsJs9d7d	QsJs9c7c	QsJh9s7h
QsJd9s7d	QsJc9s7c	QsJh9h7s	QsJd9d7s
QsJc9c7s	QhJs9s7h	QdJs9s7d	QcJs9s7c
QhJs9h7s	QdJs9d7s	QcJs9c7s	QhJh9s7s
QdJd9s7s	QcJc9s7s	QhJh9d7d	QhJh9c7c
QhJd9h7d	QhJc9h7c	QhJd9d7h	QhJc9c7h
QdJh9h7d	QcJh9h7c	QdJh9d7h	QcJh9c7h
QdJd9h7h	QcJc9h7h	QdJd9c7c	QdJc9d7c
QdJc9c7d	QcJd9d7c	QcJd9c7d	QcJc9d7d
QsJs8h7h	QsJs8d7d	QsJs8c7c	QsJh8s7h
QsJd8s7d	QsJc8s7c	QsJh8h7s	QsJd8d7s
QsJc8c7s	QhJs8s7h	QdJs8s7d	QcJs8s7c
QhJs8h7s	QdJs8d7s	QcJs8c7s	QhJh8s7s
QdJd8s7s	QcJc8s7s	QhJh8d7d	QhJh8c7c
QhJd8h7d	QhJc8h7c	QhJd8d7h	QhJc8c7h
QdJh8h7d	QcJh8h7c	QdJh8d7h	QcJh8c7h
QdJd8h7h	QcJc8h7h	QdJd8c7c	QdJc8d7c
QdJc8c7d	QcJd8d7c	QcJd8c7d	QcJc8d7d
QsTsTh9h	QsTsTd9d	QsTsTc9c	QhTsTh9s
QdTsTd9s	QcTsTc9s	QhThTd9d	QhThTc9c
QdThTd9h	QcThTc9h	QdTdTc9c	QcTdTc9d
QsTh9s9h	QsTd9s9d	QsTc9s9c	QhTs9s9h
QdTs9s9d	QcTs9s9c	QhTd9h9d	QhTc9h9c
QdTh9h9d	QcTh9h9c	QdTc9d9c	QcTd9d9c
QsTs9h8h	QsTs9d8d	QsTs9c8c	QsTh9s8h
QsTd9s8d	QsTc9s8c	QsTh9h8s	QsTd9d8s
QsTc9c8s	QhTs9s8h	QdTs9s8d	QcTs9s8c
QhTs9h8s	QdTs9d8s	QcTs9c8s	QhTh9s8s
QdTd9s8s	QcTc9s8s	QhTh9d8d	QhTh9c8c
QhTd9h8d	QhTc9h8c	QhTd9d8h	QhTc9c8h
QdTh9h8d	QcTh9h8c	QdTh9d8h	QcTh9c8h
QdTd9h8h	QcTc9h8h	QdTd9c8c	QdTc9d8c
QdTc9c8d	QcTd9d8c	QcTd9c8d	QcTc9d8d
QsTs9h7h	QsTs9d7d	QsTs9c7c	QsTh9s7h
QsTd9s7d	QsTc9s7c	QsTh9h7s	QsTd9d7s
QsTc9c7s	QhTs9s7h	QdTs9s7d	QcTs9s7c
QhTs9h7s	QdTs9d7s	QcTs9c7s	QhTh9s7s
QdTd9s7s	QcTc9s7s	QhTh9d7d	QhTh9c7c
QhTd9h7d	QhTc9h7c	QhTd9d7h	QhTc9c7h
QdTh9h7d	QcTh9h7c	QdTh9d7h	QcTh9c7h
QdTd9h7h	QcTc9h7h	QdTd9c7c	QdTc9d7c
QdTc9c7d	QcTd9d7c	QcTd9c7d	QcTc9d7d
QsTs8h7h	QsTs8d7d	QsTs8c7c	QsTh8s7h
QsTd8s7d	QsTc8s7c	QsTh8h7s	QsTd8d7s
QsTc8c7s	QhTs8s7h	QdTs8s7d	QcTs8s7c
QhTs8h7s	QdTs8d7s	QcTs8c7s	QhTh8s7s
QdTd8s7s	QcTc8s7s	QhTh8d7d	QhTh8c7c
QhTd8h7d	QhTc8h7c	QhTd8d7h	QhTc8c7h
QdTh8h7d	QcTh8h7c	QdTh8d7h	QcTh8c7h
QdTd8h7h	QcTc8h7h	QdTd8c7c	QdTc8d7c
QdTc8c7d	QcTd8d7c	QcTd8c7d	QcTc8d7d
Qs9s8h7h	Qs9s8d7d	Qs9s8c7c	Qs9h8s7h
Qs9d8s7d	Qs9c8s7c	Qs9h8h7s	Qs9d8d7s
Qs9c8c7s	Qh9s8s7h	Qd9s8s7d	Qc9s8s7c
Qh9s8h7s	Qd9s8d7s	Qc9s8c7s	Qh9h8s7s
Qd9d8s7s	Qc9c8s7s	Qh9h8d7d	Qh9h8c7c
Qh9d8h7d	Qh9c8h7c	Qh9d8d7h	Qh9c8c7h
Qd9h8h7d	Qc9h8h7c	Qd9h8d7h	Qc9h8c7h
Qd9d8h7h	Qc9c8h7h	Qd9d8c7c	Qd9c8d7c
Qd9c8c7d	Qc9d8d7c	Qc9d8c7d	Qc9c8d7d
JsJhTsTh	JsJdTsTd	JsJcTsTc	JhJdThTd
JhJcThTc	JdJcTdTc	JsJhTs9h	JsJdTs9d
JsJcTs9c	JsJhTh9s	JsJdTd9s	JsJcTc9s
JhJdTh9d	JhJcTh9c	JhJdTd9h	JhJcTc9h
JdJcTd9c	JdJcTc9d	JsJhTs8h	JsJdTs8d
JsJcTs8c	JsJhTh8s	JsJdTd8s	JsJcTc8s
JhJdTh8d	JhJcTh8c	JhJdTd8h	JhJcTc8h
JdJcTd8c	JdJcTc8d	JsJhTs7h	JsJdTs7d
JsJcTs7c	JsJhTh7s	JsJdTd7s	JsJcTc7s
JhJdTh7d	JhJcTh7c	JhJdTd7h	JhJcTc7h
JdJcTd7c	JdJcTc7d	JsJh9s9h	JsJd9s9d
JsJc9s9c	JhJd9h9d	JhJc9h9c	JdJc9d9c
JsJh9s8h	JsJd9s8d	JsJc9s8c	JsJh9h8s
JsJd9d8s	JsJc9c8s	JhJd9h8d	JhJc9h8c
JhJd9d8h	JhJc9c8h	JdJc9d8c	JdJc9c8d
JsJh8s8h	JsJd8s8d	JsJc8s8c	JhJd8h8d
JhJc8h8c	JdJc8d8c	JsJh7s7h	JsJd7s7d
JsJc7s7c	JhJd7h7d	JhJc7h7c	JdJc7d7c
JsTsTh9h	JsTsTd9d	JsTsTc9c	JhTsTh9s
JdTsTd9s	JcTsTc9s	JhThTd9d	JhThTc9c
JdThTd9h	JcThTc9h	JdTdTc9c	JcTdTc9d
JsTsTh8h	JsTsTd8d	JsTsTc8c	JhTsTh8s
JdTsTd8s	JcTsTc8s	JhThTd8d	JhThTc8c
JdThTd8h	JcThTc8h	JdTdTc8c	JcTdTc8d
JsTh9s9h	JsTd9s9d	JsTc9s9c	JhTs9s9h
JdTs9s9d	JcTs9s9c	JhTd9h9d	JhTc9h9c
JdTh9h9d	JcTh9h9c	JdTc9d9c	JcTd9d9c
JsTs9h8h	JsTs9d8d	JsTs9c8c	JsTh9s8h
JsTd9s8d	JsTc9s8c	JsTh9h8s	JsTd9d8s
JsTc9c8s	JhTs9s8h	JdTs9s8d	JcTs9s8c
JhTs9h8s	JdTs9d8s	JcTs9c8s	JhTh9s8s
JdTd9s8s	JcTc9s8s	JhTh9d8d	JhTh9c8c
JhTd9h8d	JhTc9h8c	JhTd9d8h	JhTc9c8h
JdTh9h8d	JcTh9h8c	JdTh9d8h	JcTh9c8h
JdTd9h8h	JcTc9h8h	JdTd9c8c	JdTc9d8c
JdTc9c8d	JcTd9d8c	JcTd9c8d	JcTc9d8d
JsTs9h7h	JsTs9d7d	JsTs9c7c	JsTh9s7h
JsTd9s7d	JsTc9s7c	JsTh9h7s	JsTd9d7s
JsTc9c7s	JhTs9s7h	JdTs9s7d	JcTs9s7c
JhTs9h7s	JdTs9d7s	JcTs9c7s	JhTh9s7s
JdTd9s7s	JcTc9s7s	JhTh9d7d	JhTh9c7c
JhTd9h7d	JhTc9h7c	JhTd9d7h	JhTc9c7h
JdTh9h7d	JcTh9h7c	JdTh9d7h	JcTh9c7h
JdTd9h7h	JcTc9h7h	JdTd9c7c	JdTc9d7c
JdTc9c7d	JcTd9d7c	JcTd9c7d	JcTc9d7d
JsTh8s8h	JsTd8s8d	JsTc8s8c	JhTs8s8h
JdTs8s8d	JcTs8s8c	JhTd8h8d	JhTc8h8c
JdTh8h8d	JcTh8h8c	JdTc8d8c	JcTd8d8c
JsTs8h7h	JsTs8d7d	JsTs8c7c	JsTh8s7h
JsTd8s7d	JsTc8s7c	JsTh8h7s	JsTd8d7s
JsTc8c7s	JhTs8s7h	JdTs8s7d	JcTs8s7c
JhTs8h7s	JdTs8d7s	JcTs8c7s	JhTh8s7s
JdTd8s7s	JcTc8s7s	JhTh8d7d	JhTh8c7c
JhTd8h7d	JhTc8h7c	JhTd8d7h	JhTc8c7h
JdTh8h7d	JcTh8h7c	JdTh8d7h	JcTh8c7h
JdTd8h7h	JcTc8h7h	JdTd8c7c	JdTc8d7c
JdTc8c7d	JcTd8d7c	JcTd8c7d	JcTc8d7d
Js9s9h8h	Js9s9d8d	Js9s9c8c	Jh9s9h8s
Jd9s9d8s	Jc9s9c8s	Jh9h9d8d	Jh9h9c8c
Jd9h9d8h	Jc9h9c8h	Jd9d9c8c	Jc9d9c8d
Js9h8s8h	Js9d8s8d	Js9c8s8c	Jh9s8s8h
Jd9s8s8d	Jc9s8s8c	Jh9d8h8d	Jh9c8h8c
Jd9h8h8d	Jc9h8h8c	Jd9c8d8c	Jc9d8d8c
Js9s8h7h	Js9s8d7d	Js9s8c7c	Js9h8s7h
Js9d8s7d	Js9c8s7c	Js9h8h7s	Js9d8d7s
Js9c8c7s	Jh9s8s7h	Jd9s8s7d	Jc9s8s7c
Jh9s8h7s	Jd9s8d7s	Jc9s8c7s	Jh9h8s7s
Jd9d8s7s	Jc9c8s7s	Jh9h8d7d	Jh9h8c7c
Jh9d8h7d	Jh9c8h7c	Jh9d8d7h	Jh9c8c7h
Jd9h8h7d	Jc9h8h7c	Jd9h8d7h	Jc9h8c7h
Jd9d8h7h	Jc9c8h7h	Jd9d8c7c	Jd9c8d7c
Jd9c8c7d	Jc9d8d7c	Jc9d8c7d	Jc9c8d7d
TsTh9s9h	TsTd9s9d	TsTc9s9c	ThTd9h9d
ThTc9h9c	TdTc9d9c	TsTh9s8h	TsTd9s8d
TsTc9s8c	TsTh9h8s	TsTd9d8s	TsTc9c8s
ThTd9h8d	ThTc9h8c	ThTd9d8h	ThTc9c8h
TdTc9d8c	TdTc9c8d	TsTh9s7h	TsTd9s7d
TsTc9s7c	TsTh9h7s	TsTd9d7s	TsTc9c7s
ThTd9h7d	ThTc9h7c	ThTd9d7h	ThTc9c7h
TdTc9d7c	TdTc9c7d	TsTh8s8h	TsTd8s8d
TsTc8s8c	ThTd8h8d	ThTc8h8c	TdTc8d8c
TsTh8s7h	TsTd8s7d	TsTc8s7c	TsTh8h7s
TsTd8d7s	TsTc8c7s	ThTd8h7d	ThTc8h7c
ThTd8d7h	ThTc8c7h	TdTc8d7c	TdTc8c7d
TsTh7s7h	TsTd7s7d	TsTc7s7c	ThTd7h7d
ThTc7h7c	TdTc7d7c	TsTh6s6h	TsTd6s6d
TsTc6s6c	ThTd6h6d	ThTc6h6c	TdTc6d6c
TsTh5s5h	TsTd5s5d	TsTc5s5c	ThTd5h5d
ThTc5h5c	TdTc5d5c	TsTh4s4h	TsTd4s4d
TsTc4s4c	ThTd4h4d	ThTc4h4c	TdTc4d4c
TsTh3s3h	TsTd3s3d	TsTc3s3c	ThTd3h3d
ThTc3h3c	TdTc3d3c	TsTh2s2h	TsTd2s2d
TsTc2s2c	ThTd2h2d	ThTc2h2c	TdTc2d2c
Ts9s9h8h	Ts9s9d8d	Ts9s9c8c	Th9s9h8s
Td9s9d8s	Tc9s9c8s	Th9h9d8d	Th9h9c8c
Td9h9d8h	Tc9h9c8h	Td9d9c8c	Tc9d9c8d
Ts9s9h7h	Ts9s9d7d	Ts9s9c7c	Th9s9h7s
Td9s9d7s	Tc9s9c7s	Th9h9d7d	Th9h9c7c
Td9h9d7h	Tc9h9c7h	Td9d9c7c	Tc9d9c7d
Ts9h8s8h	Ts9d8s8d	Ts9c8s8c	Th9s8s8h
Td9s8s8d	Tc9s8s8c	Th9d8h8d	Th9c8h8c
Td9h8h8d	Tc9h8h8c	Td9c8d8c	Tc9d8d8c
Ts9s8h7h	Ts9s8d7d	Ts9s8c7c	Ts9h8s7h
Ts9d8s7d	Ts9c8s7c	Ts9h8h7s	Ts9d8d7s
Ts9c8c7s	Th9s8s7h	Td9s8s7d	Tc9s8s7c
Th9s8h7s	Td9s8d7s	Tc9s8c7s	Th9h8s7s
Td9d8s7s	Tc9c8s7s	Th9h8d7d	Th9h8c7c
Th9d8h7d	Th9c8h7c	Th9d8d7h	Th9c8c7h
Td9h8h7d	Tc9h8h7c	Td9h8d7h	Tc9h8c7h
Td9d8h7h	Tc9c8h7h	Td9d8c7c	Td9c8d7c
Td9c8c7d	Tc9d8d7c	Tc9d8c7d	Tc9c8d7d
Ts9s8h6h	Ts9s8d6d	Ts9s8c6c	Ts9h8s6h
Ts9d8s6d	Ts9c8s6c	Ts9h8h6s	Ts9d8d6s
Ts9c8c6s	Th9s8s6h	Td9s8s6d	Tc9s8s6c
Th9s8h6s	Td9s8d6s	Tc9s8c6s	Th9h8s6s
Td9d8s6s	Tc9c8s6s	Th9h8d6d	Th9h8c6c
Th9d8h6d	Th9c8h6c	Th9d8d6h	Th9c8c6h
Td9h8h6d	Tc9h8h6c	Td9h8d6h	Tc9h8c6h
Td9d8h6h	Tc9c8h6h	Td9d8c6c	Td9c8d6c
Td9c8c6d	Tc9d8d6c	Tc9d8c6d	Tc9c8d6d
Ts9s7h6h	Ts9s7d6d	Ts9s7c6c	Ts9h7s6h
Ts9d7s6d	Ts9c7s6c	Ts9h7h6s	Ts9d7d6s
Ts9c7c6s	Th9s7s6h	Td9s7s6d	Tc9s7s6c
Th9s7h6s	Td9s7d6s	Tc9s7c6s	Th9h7s6s
Td9d7s6s	Tc9c7s6s	Th9h7d6d	Th9h7c6c
Th9d7h6d	Th9c7h6c	Th9d7d6h	Th9c7c6h
Td9h7h6d	Tc9h7h6c	Td9h7d6h	Tc9h7c6h
Td9d7h6h	Tc9c7h6h	Td9d7c6c	Td9c7d6c
Td9c7c6d	Tc9d7d6c	Tc9d7c6d	Tc9c7d6d
Ts8s7h6h	Ts8s7d6d	Ts8s7c6c	Ts8h7s6h
Ts8d7s6d	Ts8c7s6c	Ts8h7h6s	Ts8d7d6s
Ts8c7c6s	Th8s7s6h	Td8s7s6d	Tc8s7s6c
Th8s7h6s	Td8s7d6s	Tc8s7c6s	Th8h7s6s
Td8d7s6s	Tc8c7s6s	Th8h7d6d	Th8h7c6c
Th8d7h6d	Th8c7h6c	Th8d7d6h	Th8c7c6h
Td8h7h6d	Tc8h7h6c	Td8h7d6h	Tc8h7c6h
Td8d7h6h	Tc8c7h6h	Td8d7c6c	Td8c7d6c
Td8c7c6d	Tc8d7d6c	Tc8d7c6d	Tc8c7d6d
9s9h8s8h	9s9d8s8d	9s9c8s8c	9h9d8h8d
9h9c8h8c	9d9c8d8c	9s9h7s7h	9s9d7s7d
9s9c7s7c	9h9d7h7d	9h9c7h7c	9d9c7d7c
9s9h6s6h	9s9d6s6d	9s9c6s6c	9h9d6h6d
9h9c6h6c	9d9c6d6c	9s9h5s5h	9s9d5s5d
9s9c5s5c	9h9d5h5d	9h9c5h5c	9d9c5d5c
9s9h4s4h	9s9d4s4d	9s9c4s4c	9h9d4h4d
9h9c4h4c	9d9c4d4c	9s8s7h6h	9s8s7d6d
9s8s7c6c	9s8h7s6h	9s8d7s6d	9s8c7s6c
9s8h7h6s	9s8d7d6s	9s8c7c6s	9h8s7s6h
9d8s7s6d	9c8s7s6c	9h8s7h6s	9d8s7d6s
9c8s7c6s	9h8h7s6s	9d8d7s6s	9c8c7s6s
9h8h7d6d	9h8h7c6c	9h8d7h6d	9h8c7h6c
9h8d7d6h	9h8c7c6h	9d8h7h6d	9c8h7h6c
9d8h7d6h	9c8h7c6h	9d8d7h6h	9c8c7h6h
9d8d7c6c	9d8c7d6c	9d8c7c6d	9c8d7d6c
9c8d7c6d	9c8c7d6d	9s8s7h5h	9s8s7d5d
9s8s7c5c	9s8h7s5h	9s8d7s5d	9s8c7s5c
9s8h7h5s	9s8d7d5s	9s8c7c5s	9h8s7s5h
9d8s7s5d	9c8s7s5c	9h8s7h5s	9d8s7d5s
9c8s7c5s	9h8h7s5s	9d8d7s5s	9c8c7s5s
9h8h7d5d	9h8h7c5c	9h8d7h5d	9h8c7h5c
9h8d7d5h	9h8c7c5h	9d8h7h5d	9c8h7h5c
9d8h7d5h	9c8h7c5h	9d8d7h5h	9c8c7h5h
9d8d7c5c	9d8c7d5c	9d8c7c5d	9c8d7d5c
9c8d7c5d	9c8c7d5d	9s8s6h5h	9s8s6d5d
9s8s6c5c	9s8h6s5h	9s8d6s5d	9s8c6s5c
9s8h6h5s	9s8d6d5s	9s8c6c5s	9h8s6s5h
9d8s6s5d	9c8s6s5c	9h8s6h5s	9d8s6d5s
9c8s6c5s	9h8h6s5s	9d8d6s5s	9c8c6s5s
9h8h6d5d	9h8h6c5c	9h8d6h5d	9h8c6h5c
9h8d6d5h	9h8c6c5h	9d8h6h5d	9c8h6h5c
9d8h6d5h	9c8h6c5h	9d8d6h5h	9c8c6h5h
9d8d6c5c	9d8c6d5c	9d8c6c5d	9c8d6d5c
9c8d6c5d	9c8c6d5d	9s7s6h5h	9s7s6d5d
9s7s6c5c	9s7h6s5h	9s7d6s5d	9s7c6s5c
9s7h6h5s	9s7d6d5s	9s7c6c5s	9h7s6s5h
9d7s6s5d	9c7s6s5c	9h7s6h5s	9d7s6d5s
9c7s6c5s	9h7h6s5s	9d7d6s5s	9c7c6s5s
9h7h6d5d	9h7h6c5c	9h7d6h5d	9h7c6h5c
9h7d6d5h	9h7c6c5h	9d7h6h5d	9c7h6h5c
9d7h6d5h	9c7h6c5h	9d7d6h5h	9c7c6h5h
9d7d6c5c	9d7c6d5c	9d7c6c5d	9c7d6d5c
9c7d6c5d	9c7c6d5d	8s8h7s7h	8s8d7s7d
8s8c7s7c	8h8d7h7d	8h8c7h7c	8d8c7d7c
8s8h6s6h	8s8d6s6d	8s8c6s6c	8h8d6h6d
8h8c6h6c	8d8c6d6c	8s8h5s5h	8s8d5s5d
8s8c5s5c	8h8d5h5d	8h8c5h5c	8d8c5d5c
8s8h4s4h	8s8d4s4d	8s8c4s4c	8h8d4h4d
8h8c4h4c	8d8c4d4c	8s7s6h5h	8s7s6d5d
8s7s6c5c	8s7h6s5h	8s7d6s5d	8s7c6s5c
8s7h6h5s	8s7d6d5s	8s7c6c5s	8h7s6s5h
8d7s6s5d	8c7s6s5c	8h7s6h5s	8d7s6d5s
8c7s6c5s	8h7h6s5s	8d7d6s5s	8c7c6s5s
8h7h6d5d	8h7h6c5c	8h7d6h5d	8h7c6h5c
8h7d6d5h	8h7c6c5h	8d7h6h5d	8c7h6h5c
8d7h6d5h	8c7h6c5h	8d7d6h5h	8c7c6h5h
8d7d6c5c	8d7c6d5c	8d7c6c5d	8c7d6d5c
8c7d6c5d	8c7c6d5d	8s7s6h4h	8s7s6d4d
8s7s6c4c	8s7h6s4h	8s7d6s4d	8s7c6s4c
8s7h6h4s	8s7d6d4s	8s7c6c4s	8h7s6s4h
8d7s6s4d	8c7s6s4c	8h7s6h4s	8d7s6d4s
8c7s6c4s	8h7h6s4s	8d7d6s4s	8c7c6s4s
8h7h6d4d	8h7h6c4c	8h7d6h4d	8h7c6h4c
8h7d6d4h	8h7c6c4h	8d7h6h4d	8c7h6h4c
8d7h6d4h	8c7h6c4h	8d7d6h4h	8c7c6h4h
8d7d6c4c	8d7c6d4c	8d7c6c4d	8c7d6d4c
8c7d6c4d	8c7c6d4d	8s7s5h4h	8s7s5d4d
8s7s5c4c	8s7h5s4h	8s7d5s4d	8s7c5s4c
8s7h5h4s	8s7d5d4s	8s7c5c4s	8h7s5s4h
8d7s5s4d	8c7s5s4c	8h7s5h4s	8d7s5d4s
8c7s5c4s	8h7h5s4s	8d7d5s4s	8c7c5s4s
8h7h5d4d	8h7h5c4c	8h7d5h4d	8h7c5h4c
8h7d5d4h	8h7c5c4h	8d7h5h4d	8c7h5h4c
8d7h5d4h	8c7h5c4h	8d7d5h4h	8c7c5h4h
8d7d5c4c	8d7c5d4c	8d7c5c4d	8c7d5d4c
8c7d5c4d	8c7c5d4d	8s6s5h4h	8s6s5d4d
8s6s5c4c	8s6h5s4h	8s6d5s4d	8s6c5s4c
8s6h5h4s	8s6d5d4s	8s6c5c4s	8h6s5s4h
8d6s5s4d	8c6s5s4c	8h6s5h4s	8d6s5d4s
8c6s5c4s	8h6h5s4s	8d6d5s4s	8c6c5s4s
8h6h5d4d	8h6h5c4c	8h6d5h4d	8h6c5h4c
8h6d5d4h	8h6c5c4h	8d6h5h4d	8c6h5h4c
8d6h5d4h	8c6h5c4h	8d6d5h4h	8c6c5h4h
8d6d5c4c	8d6c5d4c	8d6c5c4d	8c6d5d4c
8c6d5c4d	8c6c5d4d	7s7h6s6h	7s7d6s6d
7s7c6s6c	7h7d6h6d	7h7c6h6c	7d7c6d6c
7s7h5s5h	7s7d5s5d	7s7c5s5c	7h7d5h5d
7h7c5h5c	7d7c5d5c	7s7h4s4h	7s7d4s4d
7s7c4s4c	7h7d4h4d	7h7c4h4c	7d7c4d4c
7s6s5h4h	7s6s5d4d	7s6s5c4c	7s6h5s4h
7s6d5s4d	7s6c5s4c	7s6h5h4s	7s6d5d4s
7s6c5c4s	7h6s5s4h	7d6s5s4d	7c6s5s4c
7h6s5h4s	7d6s5d4s	7c6s5c4s	7h6h5s4s
7d6d5s4s	7c6c5s4s	7h6h5d4d	7h6h5c4c
7h6d5h4d	7h6c5h4c	7h6d5d4h	7h6c5c4h
7d6h5h4d	7c6h5h4c	7d6h5d4h	7c6h5c4h
7d6d5h4h	7c6c5h4h	7d6d5c4c	7d6c5d4c
7d6c5c4d	7c6d5d4c	7c6d5c4d	7c6c5d4d
6s6h5s5h	6s6d5s5d	6s6c5s5c	6h6d5h5d
6h6c5h5c	6d6c5d5c	6s6h4s4h	6s6d4s4d
6s6c4s4c	6h6d4h4d	6h6c4h4c	6d6c4d4c
6s6h3s3h	6s6d3s3d	6s6c3s3c	6h6d3h3d
6h6c3h3c	6d6c3d3c	6s5s4h3h	6s5s4d3d
6s5s4c3c	6s5h4s3h	6s5d4s3d	6s5c4s3c
6s5h4h3s	6s5d4d3s	6s5c4c3s	6h5s4s3h
6d5s4s3d	6c5s4s3c	6h5s4h3s	6d5s4d3s
6c5s4c3s	6h5h4s3s	6d5d4s3s	6c5c4s3s
6h5h4d3d	6h5h4c3c	6h5d4h3d	6h5c4h3c
6h5d4d3h	6h5c4c3h	6d5h4h3d	6c5h4h3c
6d5h4d3h	6c5h4c3h	6d5d4h3h	6c5c4h3h
6d5d4c3c	6d5c4d3c	6d5c4c3d	6c5d4d3c
6c5d4c3d	6c5c4d3d	5s5h4s4h	5s5d4s4d
5s5c4s4c	5h5d4h4d	5h5c4h4c	5d5c4d4c
5s5h3s3h	5s5d3s3d	5s5c3s3c	5h5d3h3d
5h5c3h3c	5d5c3d3c		
